,__typename,firstName,lastName,department,id,legacyId,numRatings,avgRating,avgDifficulty
3425,Teacher,Harris,Lewin,Ecology amp Evolutionary Biology,VGVhY2hlci0yMzUzMjY4,2353268,4,4.2,3.5
3426,Teacher,Robert,Furrow,Biological Sciences,VGVhY2hlci0yNTAyNDI1,2502425,38,3.5,3.2
3427,Teacher,Chris,Healow,Philosophy,VGVhY2hlci0xNjM0MjQ2,1634246,10,3.7,3.1
3428,Teacher,Mark,Verbitsky,Political Science,VGVhY2hlci0yMTk4NzA2,2198706,40,3.8,3.8
3429,Teacher,Joe,Wenderoth,English,VGVhY2hlci0zOTI4NTg=,392858,80,3.1,3.3
3430,Teacher,Bill,McCarthy,Sociology,VGVhY2hlci0zNDA0MQ==,34041,60,3.9,3.7
3431,Teacher,Patrick,LeMieux,Technoculture Studies,VGVhY2hlci0yMzIyMDc5,2322079,3,5,3.3
3432,Teacher,Julia,Menard-Warwick,Linguistics,VGVhY2hlci02MTYyODg=,616288,38,3.5,2.3
3433,Teacher,Mark,Huising,Neurobiology  Behavior,VGVhY2hlci0yMTcyOTY5,2172969,22,4.1,3.9
3434,Teacher,Henry,Spiller,Music,VGVhY2hlci03ODc1Mzc=,787537,29,4.8,1.5
3435,Teacher,Alice,Harris,History,VGVhY2hlci02OTkyODE=,699281,31,4.1,3.3
3436,Teacher,Connor,Gorman,Physical Sciences,VGVhY2hlci0yNDQzNDg4,2443488,7,2.9,2.9
3438,Teacher,Angel,Hinzo,Native American Studies,VGVhY2hlci0xOTEzMTc2,1913176,2,3.8,2.5
3439,Teacher,Kaveh,Zamani,Civil Engineering,VGVhY2hlci0xOTE5NzQ1,1919745,12,5,1.9
3440,Teacher,Talinn,Grigor,Art  Art History,VGVhY2hlci0yMDgyMDgx,2082081,14,2.2,3
3441,Teacher,Aseel,Baluom,Advisor,VGVhY2hlci0yNjY3MDM5,2667039,1,1,3
3442,Teacher,John,Harada,Biological Sciences,VGVhY2hlci02Nzg4OTk=,678899,36,4.4,3.2
3443,Teacher,Jennifer,Burke Reifman,Writing,VGVhY2hlci0yNjk2MzE4,2696318,1,5,3
3444,Teacher,Duane,Kouba,Mathematics,VGVhY2hlci01ODg0Nw==,58847,419,4.6,3
3445,Teacher,Magdalena,Wojcieszak,Communication,VGVhY2hlci0yNDc2MTM1,2476135,8,4.1,3.8
3446,Teacher,Gregory,Perelman,Management,VGVhY2hlci0yMzU2NjQ1,2356645,8,1.9,4.8
3447,Teacher,Omar,Velazquez-Mendoza,Spanish,VGVhY2hlci04ODg4Mjg=,888828,19,2.6,2.9
3448,Teacher,Jose,Torres,Microbiology,VGVhY2hlci04MjI2ODM=,822683,21,4,2.9
3449,Teacher,Julia,Coates,Native Studies,VGVhY2hlci05NjQ0ODk=,964489,7,2.9,3.1
3450,Teacher,Samuel,Solis,Environmental Science,VGVhY2hlci0yMjY0MDM2,2264036,11,2.7,3.6
3451,Teacher,Va Nee,Van Vleck,Economics,VGVhY2hlci0yNzc3NDU=,277745,31,2.1,4.1
3452,Teacher,Ben,Kimelman,Physics,VGVhY2hlci0yNjk4NDAx,2698401,1,2,4
3454,Teacher,James,Smith,Anthropology,VGVhY2hlci0xMDcxNzc0,1071774,49,3.7,2
3456,Teacher,Stewart,Mukhopadhyay,Geology,VGVhY2hlci0yMjQyMzk3,2242397,1,2,3
3457,Teacher,Yukiko,Asano,Japanese,VGVhY2hlci0yNjMwOTU1,2630955,2,4,4.5
3458,Teacher,Trish,Berger,Science,VGVhY2hlci0xNDg3NDQ=,148744,43,2.7,3.4
3459,Teacher,Mariel,Vazquez,Mathematics,VGVhY2hlci0yMjYwOTQ3,2260947,15,2.5,3.5
3460,Teacher,Michael,Springborn,Environmental Science,VGVhY2hlci0xMjM1NjYx,1235661,26,3.4,3.4
3461,Teacher,Edward,WU,Human Development,VGVhY2hlci0xODA0MDkz,1804093,5,3.2,3.6
3462,Teacher,Alan,Balch,Chemistry,VGVhY2hlci0xNTgzNDM=,158343,18,2.6,3.8
3463,Teacher,George,Branner,Electrical Engineering,VGVhY2hlci0xMzEwNjg5,1310689,4,3.8,3.8
3464,Teacher,A.,Gundes,Engineering,VGVhY2hlci00MzM2ODc=,433687,18,3.5,3.1
3465,Teacher,Hillary,Cheramie,English,VGVhY2hlci0yNzAwMzI2,2700326,1,4,4
3466,Teacher,Milmon,Harrison,Ethnic Studies,VGVhY2hlci03NzgzMg==,77832,54,4.1,2.7
3467,Teacher,John,Hancock,Accounting,VGVhY2hlci0xNDg3MjQ=,148724,213,4,2.7
3468,Teacher,Vinh Van,Nguyen,Mathematics,VGVhY2hlci0yNjU1NzA5,2655709,4,2.3,4
3469,Teacher,Albert,Contreras,Management,VGVhY2hlci0yNTUxNjg5,2551689,7,4,3.7
3470,Teacher,Jochen,Ditterich,Science,VGVhY2hlci01Mjk1OTU=,529595,31,3.4,3.4
3472,Teacher,Michael,Meiers,Physics,VGVhY2hlci0yNTkwMzIy,2590322,21,1.9,4.1
3473,Teacher,Bala,Rajaratnam,Statistics,VGVhY2hlci0yNTIwNzc5,2520779,9,3.7,3.2
3474,Teacher,Sahoko,Yui,Landscape Architecture & Regional Planning,VGVhY2hlci0yMzQzMjcz,2343273,4,3.5,4
3475,Teacher,Justin,Morton,Philosophy,VGVhY2hlci0yNDQxODA4,2441808,6,4.8,3
3476,Teacher,Joseph,Horton,University Writing Program,VGVhY2hlci0yMDc4MzQ4,2078348,17,4.7,3.4
3477,Teacher,Tina,Leahy,Law,VGVhY2hlci0yNzAwODc1,2700875,1,5,3
3478,Teacher,Emily,West,Physics,VGVhY2hlci0xMzA5MDQ4,1309048,3,4.7,3
3480,Teacher,Andre,Knoesen,Engineering,VGVhY2hlci0xNTYxNTc=,156157,49,2.5,3.7
3481,Teacher,Paul,Lombardi,Economics,VGVhY2hlci0yMTU3MTU2,2157156,26,4.3,2.6
3482,Teacher,Linda,Katehi,Electrical  Comp. Engineering,VGVhY2hlci0yMTYxOTQ0,2161944,11,3.5,2.5
3483,Teacher,Alexander,Coward,Mathematics,VGVhY2hlci0xMjI4NjQ0,1228644,115,4.6,1.9
3484,Teacher,Nazanin,Akrami,Science,VGVhY2hlci0yNDgyMzQw,2482340,10,4.5,3.3
3487,Teacher,Lee,Emrich,English,VGVhY2hlci0yMzExNTAw,2311500,16,4.6,2.6
3488,Teacher,Lynea,Witczak,Psychology,VGVhY2hlci0yNjIyOTY3,2622967,3,4.7,2
3489,Teacher,Paul,Ullrich,Environmental Science,VGVhY2hlci0yMTg1NzYz,2185763,16,4.5,2.6
3490,Teacher,Claire,Genesy,University Writing Program,VGVhY2hlci0yNjgxMDAy,2681002,1,2,5
3491,Teacher,Jeanette,Money,International Studies,VGVhY2hlci00NzcyNjI=,477262,28,2.8,3.4
3492,Teacher,Jiao,Li,Chinese,VGVhY2hlci0yMDIxODgx,2021881,12,3.5,3.7
3493,Teacher,Jessica,Rodrigues Poletti,Spanish,VGVhY2hlci0yNDYwODg1,2460885,2,4.5,2
3495,Teacher,I-chia,Lee,Chinese,VGVhY2hlci0xNzkzNDU0,1793454,10,4.8,2.9
3496,Teacher,Kristen,Kiesel,Agricultural & Resource Economics,VGVhY2hlci0yMTIwMTA1,2120105,32,2.5,3.5
3497,Teacher,Sasha,Pesci,Landscape Architecture & Regional Planning,VGVhY2hlci0yNzAyNDAz,2702403,1,5,1
3498,Teacher,Morgane,Konig,Physics,VGVhY2hlci0yNTQ3MjQ2,2547246,18,1.6,4.7
3499,Teacher,Houman,Houmayoun,Electrical & Comp. Engineering,VGVhY2hlci0yNTcxMTk0,2571194,13,1.8,4.1
3500,Teacher,Duncan,Temple Lang,Mathematics,VGVhY2hlci0zNzU3NzU=,375775,23,4.1,4.5
3501,Teacher,Chris,Hopwood,Psychology,VGVhY2hlci0yMzQwMjc2,2340276,20,3.1,3.5
3502,Teacher,Brian,Wiltgen,Psychology,VGVhY2hlci0xODUwNzQw,1850740,19,4.1,3.1
3503,Teacher,Caitlin,Schwarz,Art & Art History,VGVhY2hlci0yNjU2ODc5,2656879,4,4.8,2
3504,Teacher,Emmanuel,Frenkel,Economics,VGVhY2hlci03ODA1OA==,78058,121,3.2,2.7
3505,Teacher,Erika,I-Tremblay,University Writing Program,VGVhY2hlci0yMjk3MjMw,2297230,15,4.3,2.6
3506,Teacher,Peter,Mundy,Education,VGVhY2hlci0xMTkwODkx,1190891,13,4.5,1.8
3507,Teacher,Eva,Schepeler,Psychology,VGVhY2hlci0zMTQ5Njk=,314969,208,4.6,2.8
3509,Teacher,Danielle,Stolzenberg,Psychology,VGVhY2hlci0xNzk3NzQ2,1797746,60,3.5,3.5
3510,Teacher,Anne,Whitaker,University Writing Program,VGVhY2hlci0yMTIyNzU4,2122758,36,2.7,4
3511,Teacher,Tyler,Oathes,Civil Engineering,VGVhY2hlci0yNzAzMDM3,2703037,1,3,3
3512,Teacher,Susan,Lott,Biological Sciences,VGVhY2hlci0xOTMwNDQ5,1930449,10,4.1,3.4
3513,Teacher,Nesrin,Sarigul-Klijn,Engineering,VGVhY2hlci00MDQyMjQ=,404224,11,3.3,2.9
3514,Teacher,William,Sewell,University Writing Program,VGVhY2hlci0xOTIwMDYx,1920061,33,4.6,2.3
3515,Teacher,Richard,Scalettar,Physics,VGVhY2hlci0zNDgwMjk=,348029,30,4.4,2.1
3516,Teacher,Kyu,Kim,History,VGVhY2hlci05NTY1,9565,66,2.6,3.9
3517,Teacher,Kristina,Horback,Animal Science,VGVhY2hlci0yMzgwNTE0,2380514,14,4.1,3
3518,Teacher,Peter,Wainwright,Biology,VGVhY2hlci0yMTI1NDE=,212541,23,4.4,2.5
3519,Teacher,Tim,Hyde,Art,VGVhY2hlci0xOTY5ODMz,1969833,4,3.8,2.5
3520,Teacher,Bethany,Christiansen,Linguistics,VGVhY2hlci0yNzAzMjU1,2703255,1,5,3
3521,Teacher,Trine,Johansen,Anthropology,VGVhY2hlci0xNTE0OTc3,1514977,5,4.9,2.2
3523,Teacher,Karen,Bales,Psychology,VGVhY2hlci01NDI0NTQ=,542454,19,3.9,3.1
3524,Teacher,Frederic,Chedin,Microbiology,VGVhY2hlci0xMzMxNjAz,1331603,11,3.9,3.8
3525,Teacher,Justin,Siegel,Chemistry,VGVhY2hlci0yMDE5OTA4,2019908,17,2.2,3.4
3526,Teacher,Xi,Chen,Chemistry,VGVhY2hlci00Mjk1NzQ=,429574,31,2.7,3.5
3527,Teacher,Joanne,Engebrecht,Biology,VGVhY2hlci0zNjU4MTQ=,365814,58,3.7,3.4
3528,Teacher,Brian,Young,Comparative Literature,VGVhY2hlci01MTY2Mzk=,516639,15,4.8,2.8
3529,Teacher,Seeta,Chaganti,English,VGVhY2hlci0xMTA3MjA=,110720,54,4,3.4
3530,Teacher,Jiayi,Young,Design,VGVhY2hlci0yMTE2NTcw,2116570,9,3.5,3.5
3531,Teacher,Wolf,Diane,Sociology,VGVhY2hlci0xNDI5NzMw,1429730,7,1.7,3.7
3532,Teacher,Ryan,Finnigan,Sociology,VGVhY2hlci0xOTQyMjMx,1942231,37,4.3,2.5
3533,Teacher,Faridoon,Shabani,Electrical & Comp. Engineering,VGVhY2hlci0yNzAzNDU0,2703454,1,1,4
3534,Teacher,Niyogi,Sanghamitra,Sociology,VGVhY2hlci0xNDI5NzM0,1429734,11,4.3,2.5
3535,Teacher,Shima,Nazari,Mechanical Engineering,VGVhY2hlci0yNjc4NTU5,2678559,1,4,3
3536,Teacher,David,Gold,Geology,VGVhY2hlci0yNDY3NDY4,2467468,16,4.4,1.8
3537,Teacher,Martin,Gebert,Mathematics,VGVhY2hlci0yNDA5NzM2,2409736,32,3.2,3.2
3538,Teacher,Elizabeth,Prado,Nutrition,VGVhY2hlci0yNDk5MDY2,2499066,3,3,2.7
3539,Teacher,Lauren,Au,Nutrition,VGVhY2hlci0yNjk4NDk5,2698499,1,5,1
3540,Teacher,Alyssa,Panitch,Biomedical Engineering,VGVhY2hlci0yNzAwNDQw,2700440,1,2,3
3541,Teacher,Diane,Wolf,Sociology,VGVhY2hlci0xNTIwMDE=,152001,67,2.6,3.6
3542,Teacher,Weijian,Yang,Electrical amp Comp. Engineering,VGVhY2hlci0yMzk0MzYx,2394361,9,4,4
3543,Teacher,Isaac,Hale,Political Science,VGVhY2hlci0yMzUzNTM5,2353539,30,4.8,2.2
3544,Teacher,Gail,Goodman,Psychology,VGVhY2hlci0zNDcwOTI=,347092,17,4,3.6
3545,Teacher,Diana,Moreira,Economics,VGVhY2hlci0yMzY5MzM0,2369334,21,1.4,4.3
3546,Teacher,Narine,Yegiyan,Communication,VGVhY2hlci0xMjM5Mjk4,1239298,48,3,2.7
3547,Teacher,Laurie,Lippin,Social Science,VGVhY2hlci0xMDkxMDM=,109103,55,3.9,1.8
3548,Teacher,Louise,Berben,Chemistry,VGVhY2hlci0xNTg4MjQ5,1588249,11,2.8,3.6
3549,Teacher,Corrie,Decker,History,VGVhY2hlci0xNDQ1NDk5,1445499,25,4,2.6
3550,Teacher,Gal,Dimand,Mathematics,VGVhY2hlci0yNjIwNzQz,2620743,1,1,5
3551,Teacher,Cory,Osburn,Spanish,VGVhY2hlci0yNzAzOTc1,2703975,1,5,2
3552,Teacher,Silvia,Carrasco,Cell Biology  Neuroanatomy,VGVhY2hlci0yMDUxOTgx,2051981,2,1,5
3553,Teacher,Jesus,Barajas,Environmental Science & Policy,VGVhY2hlci0yNzAzOTc5,2703979,1,4,3
3554,Teacher,Scott,Herring,English,VGVhY2hlci0zNTg0NjI=,358462,34,4.7,2.5
3555,Teacher,David,Biale,History,VGVhY2hlci0yNzY1NDI=,276542,53,4.3,2.9
3556,Teacher,J. David,Furlow,Science,VGVhY2hlci0xOTY1NQ==,19655,31,4.5,3.5
3557,Teacher,Clara,Barr,English,VGVhY2hlci0xOTk0Nzc4,1994778,11,4.9,3
3558,Teacher,Megan,Bayles,American Studies,VGVhY2hlci0yMDI1MzA4,2025308,41,4.5,2.3
3559,Teacher,Melissa,Bender,English,VGVhY2hlci03ODMyMTA=,783210,26,3.9,3.1
3560,Teacher,Ashley,Sarpong,University Writing Program,VGVhY2hlci0xOTY4OTc5,1968979,17,2.8,3.3
3561,Teacher,Timothy,Hackmann,Biochemistry,VGVhY2hlci0yNjc0Nzk3,2674797,4,4,3
3562,Teacher,Leon,Salvatierra,Chicano Studies,VGVhY2hlci0yNzA0MDY0,2704064,1,2,2
3563,Teacher,Anna,Glaze,Art & Art History,VGVhY2hlci0yNTgxMTY0,2581164,14,2.1,4.2
3564,Teacher,Katrina,Jessoe,Economics,VGVhY2hlci0xNzMwMTY2,1730166,16,3.6,2.6
3565,Teacher,Marissa,Rubin,Design,VGVhY2hlci0yNTcxODAy,2571802,2,4,3.5
3566,Teacher,Jose,Arenas,Chicano Studies,VGVhY2hlci0yNDcyOTEy,2472912,2,5,2.5
3567,Teacher,Martha,Gonzales,Chicano Studies,VGVhY2hlci0yNjQ5NTQ0,2649544,3,3,2.7
3568,Teacher,Martin,Usrey,Biological Sciences,VGVhY2hlci01ODU3Nzc=,585777,38,4.3,2.7
3569,Teacher,Fumika,Hamada,Neurobiology & Behavior,VGVhY2hlci0yNjc3ODUx,2677851,1,3,4
3570,Teacher,Agnes,Stark,University Writing Program,VGVhY2hlci0xOTc1OTEy,1975912,26,3.7,3.3
3571,Teacher,Charlotte,Biltekoff,American Studies,VGVhY2hlci04NjE1NTE=,861551,17,4,3
3572,Teacher,Gregory,Downs,History,VGVhY2hlci0yMjY2ODc0,2266874,15,4,3.8
3573,Teacher,Helen,Dahlke,Landscape Architecture & Regional Planning,VGVhY2hlci0yNjA1MDc1,2605075,6,2,4.2
3574,Teacher,Elizabeth,Giardina,University Writing Program,VGVhY2hlci0yMzE4NTk0,2318594,6,5,2.3
3575,Teacher,Gregory,Clark,Economics,VGVhY2hlci03ODU3Ng==,78576,115,3.3,3.4
3576,Teacher,Clay,Partridge,Management,VGVhY2hlci0yNjI1OTc5,2625979,15,4.4,3.8
3577,Teacher,Kathleen,Frederickson,English,VGVhY2hlci0xMTc4NDkx,1178491,22,3.9,3.6
3578,Teacher,Greg,Miller,English,VGVhY2hlci0xNTY5MzQ=,156934,38,4.5,3.4
3579,Teacher,Daniel,Martin,Mathematics,VGVhY2hlci0yNjMwOTU3,2630957,12,3.6,3.2
3580,Teacher,Diane,Beckles,Biological Sciences,VGVhY2hlci04NjAwMTc=,860017,17,4.2,3.1
3581,Teacher,James,Davis,Linguistics,VGVhY2hlci0xNzMyMzE=,173231,23,4.1,2.2
3582,Teacher,Natalia,Caporale,Neurobiology  Behavior,VGVhY2hlci0yMTUxOTE2,2151916,55,3.4,4
3583,Teacher,Girish,Kumar,Mathematics,VGVhY2hlci0yNjE2NTUx,2616551,9,2.2,4.6
3584,Teacher,Martin,Fraas,Mathematics,VGVhY2hlci0yNjM3NjA1,2637605,5,2.8,3.6
3585,Teacher,Elisabeth,Krimmer,Languages,VGVhY2hlci00OTcwMTE=,497011,68,4,2.2
3586,Teacher,Cindy,Rubio Gonzalez,Computer Science,VGVhY2hlci0yMTE5NjU1,2119655,17,1.8,4.4
3587,Teacher,Eliza,Bliss-Moreau,Psychology,VGVhY2hlci0yMzQ0NDU2,2344456,20,2.8,4.4
3588,Teacher,Ayonna,Yonemura,Asian American Studies,VGVhY2hlci0yNjAyNzU2,2602756,6,3.2,1.3
3589,Teacher,Claire,Davis,Mathematics,VGVhY2hlci0yNTgwNzc2,2580776,4,4.3,3
3590,Teacher,Sasha,Abramsky,English,VGVhY2hlci03NDk3MTA=,749710,26,4,2.9
3591,Teacher,Lucia,Gonzalez,Science & Technology Studies,VGVhY2hlci0yNTk3NzU0,2597754,8,3.7,2.5
3592,Teacher,Leah,Hibel,Human Development,VGVhY2hlci0xODc5NDMw,1879430,24,3.8,2.9
3593,Teacher,Thomas,Strohmer,Mathematics,VGVhY2hlci01OTUzOA==,59538,74,3.2,2.8
3594,Teacher,Howard,Chiang,History,VGVhY2hlci0yNDExOTMz,2411933,15,2.8,3.3
3595,Teacher,Kristin,Lagattuta,Psychology,VGVhY2hlci0xNTExNDU=,151145,72,4.3,2.9
3596,Teacher,Rucha,Joshi,Biomedical Engineering,VGVhY2hlci0yNDg1ODMw,2485830,9,3.2,3.5
3597,Teacher,Christopher,Miller,Medicine,VGVhY2hlci0yNjM5Nzc=,263977,15,2.9,3.3
3598,Teacher,Nina,Amenta,Computer Science,VGVhY2hlci01MDkzODU=,509385,50,3.2,3.1
3599,Teacher,Georgia,Zellou,Linguistics,VGVhY2hlci0yMTA5MzI0,2109324,30,4.2,2.6
3600,Teacher,Kenji,Sagae,Linguistics,VGVhY2hlci0yMzUyNTQ4,2352548,15,4.5,2.8
3601,Teacher,Sandra,Carlson,Science,VGVhY2hlci0xNjk4NDQ=,169844,76,3.4,2.8
3602,Teacher,Timothy,Hanks,Neurobiology amp Behavior,VGVhY2hlci0yMzg4MDc5,2388079,7,4.7,3
3603,Teacher,Christopher,Hare,Political Science,VGVhY2hlci0yMjMzOTQz,2233943,22,3.6,2.2
3604,Teacher,Sam,Diaz-Munoz,Microbiology,VGVhY2hlci0yNjkzNjk2,2693696,8,3.4,3.4
3605,Teacher,Angela,Zivkovic,Nutrition,VGVhY2hlci0yMTA1OTcx,2105971,7,1.9,4.5
3606,Teacher,Kathleen,Cruz,Classics,VGVhY2hlci0yNjg0OTI0,2684924,3,4.7,2
3607,Teacher,Raissa,D'Souza,Engineering,VGVhY2hlci04MjcxMzI=,827132,31,4.3,3
3608,Teacher,Michael,Toney,Chemistry,VGVhY2hlci0zMTI1MTg=,312518,131,2.4,3.4
3609,Teacher,Camelia,Hostinar,Psychology,VGVhY2hlci0yMTI1OTQy,2125942,36,4.6,2.4
3610,Teacher,Julia,Ribeiro,Psychology,VGVhY2hlci0yMzA3MzIz,2307323,11,5,2.3
3611,Teacher,Matthew,Curtis,Economics,VGVhY2hlci0yNjcwNzQw,2670740,3,4.3,2.3
3612,Teacher,Susan,Handy,Environmental Science,VGVhY2hlci05MzIzNDQ=,932344,19,3.7,3.1
3614,Teacher,Lorena,Oropeza,History,VGVhY2hlci02MTE4Ng==,61186,74,3.5,3
3615,Teacher,Alberto,Valdivia,Chicano Studies,VGVhY2hlci0yNDUzODQz,2453843,8,4.9,1.7
3616,Teacher,Katherine,Eriksson,Economics,VGVhY2hlci0yMTEyNjkx,2112691,25,1.7,4.5
3617,Teacher,Takuya,Ura,Economics,VGVhY2hlci0yNTc0NTQ4,2574548,7,3.8,3.7
3618,Teacher,Emanuela,Furfaro,Statistics,VGVhY2hlci0yNjI4MzIw,2628320,7,4.7,2.6
3619,Teacher,Charles,Oriel,Languages,VGVhY2hlci01MzEyMjY=,531226,23,4.6,2.7
3621,Teacher,Masoud,Jasbi,Linguistics,VGVhY2hlci0yNjc4MzUx,2678351,2,5,2.5
3622,Teacher,Zoe,Drayson,Philosophy,VGVhY2hlci0yMjI5MzI1,2229325,33,3.7,2.7
3623,Teacher,Courtney,Caviness,Sociology,VGVhY2hlci0yNTQzNzQ4,2543748,7,4.7,2.9
3624,Teacher,Elizabeth,Maga,Animal Science,VGVhY2hlci04MTk4NzI=,819872,21,4.1,3.2
3625,Teacher,Shiqian,Ma,Mathematics,VGVhY2hlci0yMzgyMDAz,2382003,13,3.4,3.8
3626,Teacher,Alexei,Stuchebrukhov,Chemistry,VGVhY2hlci0xMjgyODQ=,128284,106,2.1,3.3
3627,Teacher,Anne,Gillman,Political Science,VGVhY2hlci0yMzEzNDk3,2313497,7,3.5,3.6
3628,Teacher,Mike,Hill,Engineering,VGVhY2hlci04OTUzMTk=,895319,15,2.4,3.8
3629,Teacher,Elaine,McCollom,University Writing Program,VGVhY2hlci0xOTk2MTE5,1996119,12,4.6,3.2
3630,Teacher,Lee,Miller,Biological Sciences,VGVhY2hlci03NTgzNDA=,758340,29,3.9,3.2
3631,Teacher,Parama,Roy,English,VGVhY2hlci0xMDc0Mzcz,1074373,25,3.3,3.1
3632,Teacher,Paul,Eastwick,Psychology,VGVhY2hlci0yMTg4MTc4,2188178,37,4.6,2.8
3634,Teacher,Chen Nee,Chuah,Engineering,VGVhY2hlci0zNDY4MTQ=,346814,25,3.6,2.9
3635,Teacher,Mitchell,Sutter,Science,VGVhY2hlci02ODM5MDM=,683903,46,2.6,4.1
3636,Teacher,Christyann,Darwent,Anthropology,VGVhY2hlci0xNDk5OTQ=,149994,52,4.1,2.7
3637,Teacher,Greg,Kuperberg,Mathematics,VGVhY2hlci0xNDkwMjY=,149026,55,2.7,3.7
3638,Teacher,James,Adams,Political Science,VGVhY2hlci03MjQyMDc=,724207,75,4.6,2.1
3639,Teacher,Sam,Diaz-Munez,Biological Sciences,VGVhY2hlci0yNDcwNjgx,2470681,9,4,3.4
3640,Teacher,Mark,Rashid,Engineering,VGVhY2hlci0xNzAzNTk=,170359,54,4.3,3.8
3641,Teacher,Veronica,Hefner,Communication,VGVhY2hlci0yMzExODg2,2311886,15,4,3.4
3642,Teacher,Doug,Kelt,Wildlife,VGVhY2hlci0zNDY3MzU=,346735,66,3.3,3.5
3643,Teacher,Mona,Monfared,Biological Sciences,VGVhY2hlci0yMTA5NDYw,2109460,80,4.3,3.5
3644,Teacher,Tim,Lewis,Mathematics,VGVhY2hlci03MTk0MjY=,719426,112,4.2,2.8
3645,Teacher,Cristina,Davis,Mechanical Engineering,VGVhY2hlci0xNTkwMjk0,1590294,2,3.5,3.5
3646,Teacher,Robert,Lusardi,Wildlife,VGVhY2hlci0yMjE0MjAz,2214203,6,4.7,2.5
3647,Teacher,James,Cloyne,Economics,VGVhY2hlci0yMjk4MDI5,2298029,18,4.7,3.3
3648,Teacher,Jason,Lowe-Power,Computer Science,VGVhY2hlci0yNDY4MzYx,2468361,12,3.9,3.4
3649,Teacher,David,Marisco,Mathematics,VGVhY2hlci0yNjY1Njkz,2665693,2,4.5,1.5
3650,Teacher,Jeffrey,Sherman,Psychology,VGVhY2hlci03NDc1ODQ=,747584,55,3.1,3.5
3651,Teacher,Zhaojun,Bai,Computer Science,VGVhY2hlci0xNDg5NTQ=,148954,93,2.6,3.5
3652,Teacher,Martin,Kenney,Social Science,VGVhY2hlci02NDgzODU=,648385,18,4,2.9
3653,Teacher,Stephen,Wheeler,Environmental Science,VGVhY2hlci0xMjYxMDY1,1261065,18,4.5,2.1
3654,Teacher,Benjamin,Morris,Mathematics,VGVhY2hlci04MDgyMDY=,808206,166,3.3,3.1
3655,Teacher,Kathy,Stuart,History,VGVhY2hlci0xNjUyMzM=,165233,38,3.6,3.2
3656,Teacher,Amanda,Guyer,Human Development,VGVhY2hlci0xNDE3ODA2,1417806,21,3.5,2.9
3657,Teacher,Beth,Ober,Human Development,VGVhY2hlci00MzUxNzk=,435179,32,2.3,3.7
3658,Teacher,Mary,Stevenson,Education,VGVhY2hlci0xNDIwMDY4,1420068,17,4.8,1.2
3659,Teacher,Bradford,Jones,Political Science,VGVhY2hlci05NjQzNTY=,964356,63,3,3.6
3660,Teacher,Lee-Ping,Wang,Chemistry,VGVhY2hlci0yMTYyNzA2,2162706,47,4.8,3.7
3661,Teacher,Bethany,Williams,Writing,VGVhY2hlci0yNTQ0MDY1,2544065,6,4.7,2.5
3662,Teacher,Jemma,DeCristo,African-American Studies,VGVhY2hlci0yMzM3NDE5,2337419,13,3.6,2.1
3663,Teacher,Sam,King,Computer Science,VGVhY2hlci0yNDQ1OTk5,2445999,24,3.3,3
3664,Teacher,Venkatesan,Sundaresan,Biological Sciences,VGVhY2hlci03NDI4ODc=,742887,29,4.1,2.6
3665,Teacher,Kristin,Kiesel,Agricultural Economics,VGVhY2hlci0yMjM4Mjk1,2238295,2,4,3.5
3666,Teacher,Samuel,Diaz-Munoz,Biological Sciences,VGVhY2hlci0yNDc5NDgy,2479482,3,3,3
3667,Teacher,Christina,Kelley,English,VGVhY2hlci0yNjAyNTg2,2602586,3,2.7,3.7
3668,Teacher,Marie,Jasieniuk,Agriculture,VGVhY2hlci0yNjMwNTI=,263052,16,3.9,2.3
3669,Teacher,Joy,Geng,Psychology,VGVhY2hlci0xNDg2NTA1,1486505,32,3.9,2.6
3670,Teacher,Allison,Coudert,Theology,VGVhY2hlci00OTA3NTY=,490756,85,3.3,2.9
3671,Teacher,Ryan,Wander,English,VGVhY2hlci0yMDk2Nzg4,2096788,15,4.5,2.4
3672,Teacher,Kathryn,Link,Mathematics,VGVhY2hlci0yNjgxNjMz,2681633,4,5,3
3673,Teacher,Stephanie,Etting,TA,VGVhY2hlci04MTM3NjA=,813760,19,1.9,3.8
3674,Teacher,R,Britt,Chemistry,VGVhY2hlci00NTcyMzA=,457230,31,2.8,3.9
3675,Teacher,Miri,Nakamura,Japanese,VGVhY2hlci0yNjI5MTA2,2629106,13,2.7,3.6
3676,Teacher,Richard,Tucker,Biological Sciences,VGVhY2hlci0yMjQwNTA0,2240504,8,4.7,3.7
3677,Teacher,Kerstin,Lueck,Sociology,VGVhY2hlci01ODAzNzA=,580370,48,4.4,3.8
3679,Teacher,Cecilia,Tsu,History,VGVhY2hlci05NTk2NzM=,959673,34,3.6,3.4
3680,Teacher,Ross,Thompson,Psychology,VGVhY2hlci0zNTM0MzY=,353436,155,4.6,2.5
3681,Teacher,Byron,MacDougall,Classics,VGVhY2hlci0yNjY4MTcz,2668173,8,5,1.7
3682,Teacher,Sean,Davis,Computer Science,VGVhY2hlci0zNTEyNQ==,35125,291,3.9,3.8
3683,Teacher,David ,Doty,Computer Science,VGVhY2hlci0yMDQ3MzY4,2047368,61,2.2,4.4
3685,Teacher,Susan,Gentry,Materials Science,VGVhY2hlci0yMDcxMzU0,2071354,17,3.5,2.9
